price,property_type,bedrooms,bathrooms,total_rooms,living_area,land_area,construction_year,neighborhood,city,climatisation,parabole_tv,pool,handicapped_access,parking,garage,garden,fireplace,interphone,terrace,electric_heating,elevator,alarm_system,internet_access,sea_view,furnished,central_heating,kitchen_equipped
115000.0,Appartement,1,1,2,65.0,0.0,2020.0,Hammam Chott,Ben Arous,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
350000.0,Appartement,3,2,5,175.0,0.0,,Sahloul,Sousse,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
360000.0,Appartement,2,2,3,0.0,0.0,,La Soukra,Ariana,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0
203000.0,Appartement,2,1,3,86.0,0.0,,Ezzahra,Ben Arous,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
105000.0,Appartement,2,1,3,85.0,0.0,,Hammam Chott,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128000.0,Appartement,2,1,3,99.0,0.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
210000.0,Appartement,1,1,2,80.0,840.0,2020.0,Kantaoui,Sousse,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
220000.0,Appartement,,,,0.0,0.0,,Jardins D'el Menzah,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250.0,Appartement,2,1,3,110.0,110.0,2018.0,Sahloul,Sousse,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
170000.0,Appartement,,,,72.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275000.0,Appartement,,,,115.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
850000.0,Appartement,,,,164.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
933000.0,Appartement,,,,150.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500000.0,Appartement,4,1,6,133.0,133.0,,Les Berges Du Lac,Tunis,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
275000.0,Appartement,,,,0.0,0.0,,Boumhel,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155000.0,Appartement,,,,0.0,0.0,,Radès,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
209000.0,Appartement,,,,107.0,0.0,,Boumhel,Ben Arous,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0
35000.0,Appartement,1,1,1,60.0,60.0,2017.0,Grombalia,Nabeul,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
275000000.0,Appartement,,,,0.0,0.0,,Ariana Ville,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
950000.0,Appartement,3,4,6,200.0,65.0,,La Marsa,Tunis,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
230000.0,Appartement,3,2,4,125.0,0.0,,Sahloul,Sousse,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
210000.0,Appartement,2,1,3,100.0,0.0,,Hammam Sousse,Sousse,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0
270000.0,Appartement,3,,4,160.0,0.0,,El Omrane supérieur,Tunis,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0
145000.0,Appartement,3,1,3,89.0,89.0,,Ezzahra,Ben Arous,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
1400.0,Appartement,,,,132.0,196.0,,Ennasr,Ariana,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0
169260.0,Appartement,1,,2,65.1,0.0,2020.0,Chotrana,Ariana,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
354480.0,Appartement,3,3,4,145.0,145.0,2020.0,Chotrana,Ariana,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0
279520.0,Appartement,3,2,6,118.1,0.0,2020.0,La Soukra,Ariana,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0
476612.0,Appartement,3,3,4,174.0,0.0,,Ennasr,Ariana,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0
319000.0,Appartement,2,1,3,120.0,0.0,,Sidi Daoud,Tunis,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
248.0,Appartement,2,1,3,136.0,136.0,2018.0,Sousse Médina,Sousse,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1
3000000.0,Appartement,1,1,2,95.0,95.0,2021.0,Hammamet Nord,Nabeul,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
400000.0,Appartement,2,1,3,125.0,125.0,2021.0,Hammamet Nord,Nabeul,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1
450000.0,Appartement,3,1,5,106.0,106.0,2005.0,Hammamet Nord,Nabeul,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
695000.0,Appartement,3,3,4,237.0,0.0,,Jardin De Carthage,Tunis,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0
260000000.0,Appartement,3,1,,100.0,0.0,,Menzah,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200000.0,Appartement,1,1,,82.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
430000.0,Appartement,3,2,4,150.0,150.0,,La Marsa,Tunis,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
260000.0,Appartement,,2,,120.0,4.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
520000.0,Appartement,3,3,,400.0,0.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90.0,Appartement,2,1,2,50.0,0.0,,Manouba Ville,Manouba,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
220000.0,Appartement,3,,3,110.0,110.0,,Sfax Ville,Sfax,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.0,Appartement,2,1,2,110.0,0.0,,Les Berges Du Lac,Tunis,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0
200000.0,Appartement,,,,0.0,0.0,,Hammamet,Nabeul,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0
195000.0,Appartement,2,1,6,180.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1.0,Appartement,2,1,3,80.0,0.0,,Boumhel,Ben Arous,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
265500.0,Appartement,1,1,2,60.0,0.0,,Kantaoui,Sousse,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
120.0,Appartement,3,1,3,100.0,0.0,2019.0,Kélibia,Nabeul,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
245.0,Appartement,3,2,4,160.0,160.0,2020.0,Mornag,Ben Arous,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0
155000.0,Appartement,1,1,2,70.0,70.0,,Menzah,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210000.0,Appartement,2,1,3,104.0,104.0,,Aïn Zaghouan,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200000.0,Appartement,3,1,6,108.0,0.0,,Hammam Chott,Ben Arous,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
245000.0,Appartement,3,2,3,0.0,0.0,,Jardin De Carthage,Tunis,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0
220000.0,Appartement,2,1,3,100.0,0.0,,Hammam Sousse,Sousse,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0
160.0,Appartement,3,1,4,100.0,100.0,2000.0,El Mourouj,Ben Arous,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
250.0,Appartement,4,2,,140.0,0.0,,Manar,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65000.0,Appartement,2,1,3,50.0,0.0,,Djebel Jelloud,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.0,Appartement,2,1,3,190.0,190.0,,Médina,Tunis,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
150000.0,Appartement,3,1,4,100.0,100.0,1990.0,El Mourouj,Ben Arous,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0
125000.0,Appartement,2,,3,85.0,85.0,,Radès,Ben Arous,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
155.0,Appartement,,,,0.0,0.0,,Hammam Sousse,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
1500.0,Appartement,,,,160.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1300.0,Appartement,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320.0,Appartement,2,4,,175.0,0.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235.0,Appartement,2,2,,100.0,0.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.0,Appartement,1,1,1,60.0,0.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230000.0,Appartement,2,1,5,120.0,0.0,2014.0,Route Soukra,Sfax,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0
120000.0,Appartement,1,1,,53.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260000.0,Appartement,2,1,,150.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198000.0,Appartement,2,1,3,100.0,0.0,,Sousse Jawhara,Sousse,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
109000.0,Appartement,,,,53.0,53.0,2019.0,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205000.0,Appartement,1,1,2,45.0,0.0,2015.0,Hergla,Sousse,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0
200.0,Appartement,2,1,2,200.0,0.0,,Mornag,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459000.0,Appartement,3,3,,160.0,0.0,2016.0,La Marsa,Tunis,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0
160000.0,Appartement,1,1,2,90.0,0.0,2020.0,Grombalia,Nabeul,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0
247000.0,Appartement,2,1,3,114.0,0.0,,Sahloul,Sousse,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1
135.0,Appartement,1,1,2,67.0,67.0,,Nabeul,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
140000.0,Appartement,2,1,,0.0,0.0,,El Mourouj,Ben Arous,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
55.0,Appartement,2,1,,70.0,0.0,,Djebel Jelloud,Tunis,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350000.0,Appartement,3,3,4,175.0,0.0,,Sahloul,Sousse,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0
260.0,Appartement,2,1,3,90.0,0.0,,Les Berges Du Lac,Tunis,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
300.0,Appartement,4,2,,140.0,0.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294000.0,Appartement,2,2,2,121.0,121.0,2019.0,Mahdia,Mahdia,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
320000.0,Appartement,,,,135.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140.0,Appartement,3,1,5,90.0,90.0,2000.0,Radès,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
110000.0,Appartement,1,1,1,50.0,55.0,2018.0,Hammamet,Nabeul,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
338000.0,Appartement,2,1,2,125.0,125.0,,Sousse Médina,Sousse,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
1.0,Appartement,3,1,,80.0,0.0,,Boumhel,Ben Arous,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
1400.0,Appartement,3,1,,90.0,0.0,,Menzah,Ariana,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
225.0,Appartement,2,1,,115.0,0.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185000.0,Appartement,2,1,1,75.0,0.0,,Ennasr,Ariana,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0
123000.0,Appartement,2,1,,84.0,0.0,2006.0,Manouba Ville,Manouba,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
180000.0,Appartement,3,2,4,112.0,0.0,2015.0,Denden,Manouba,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
250000.0,Appartement,2,1,3,138.0,138.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329000.0,Appartement,3,1,4,139.0,139.0,,Menzah,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280000.0,Appartement,3,1,3,130.0,130.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155000.0,Appartement,2,1,3,90.0,90.0,,Menzah,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303000.0,Appartement,2,1,,120.0,120.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220000.0,Appartement,2,1,3,120.0,120.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550000.0,Appartement,2,1,4,440.0,787.0,,Kélibia,Nabeul,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
220000.0,Appartement,2,1,3,124.0,0.0,,Hammam Sousse,Sousse,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
170.0,Appartement,,,,0.0,0.0,,Mégrine,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70.0,Appartement,1,1,2,0.0,0.0,,Bizerte Nord,Bizerte,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237000.0,Appartement,2,1,3,108.0,108.0,2020.0,Mahdia,Mahdia,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1
185.0,Appartement,3,2,4,125.0,0.0,2015.0,Borj Louzir,Ariana,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0
151000.0,Appartement,1,1,1,57.0,0.0,2018.0,Nabeul,Nabeul,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0
270000.0,Appartement,3,2,4,115.0,0.0,,Hammam Sousse,Sousse,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0
320000.0,Appartement,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
490000.0,Appartement,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480000.0,Appartement,,,,127.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
680000.0,Appartement,,,,163.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390000.0,Appartement,4,2,,168.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
279000.0,Appartement,2,1,3,80.0,80.0,,Mahdia,Mahdia,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,1
300000.0,Appartement,3,2,3,105.0,105.0,,La Soukra,Ariana,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
125000.0,Appartement,,,,0.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125000.0,Appartement,3,1,5,95.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
410400.0,Appartement,3,2,,171.0,0.0,,Chotrana,Ariana,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0
145000.0,Appartement,1,1,2,60.0,60.0,,L'aouina,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220000.0,Appartement,2,1,3,135.0,135.0,,L'aouina,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55000.0,Appartement,3,1,4,86.0,86.0,1985.0,Nabeul,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230.0,Appartement,4,,6,115.0,0.0,,Centre Ville - Lafayette,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
265.0,Appartement,6,2,10+,285.0,630.0,2018.0,Tabarka,Jendouba,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
240000.0,Appartement,3,1,5,145.0,180.0,2010.0,Hergla,Sousse,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0
300000.0,Appartement,3,1,4,110.0,110.0,2010.0,Gammarth,Tunis,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0
145000.0,Appartement,1,1,2,75.0,75.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200000.0,Appartement,1,1,2,120.0,120.0,,Aïn Zaghouan,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
146000.0,Appartement,,,,81.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237000.0,Appartement,,,,108.0,0.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365000.0,Appartement,2,2,6,120.0,0.0,,Aïn Zaghouan,Tunis,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
135000.0,Appartement,1,1,2,75.0,75.0,,Mahdia,Mahdia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
165000.0,Appartement,1,1,2,65.0,65.0,,Mahdia,Mahdia,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1
246186.0,Appartement,,,,117.19,117.19,,El Mourouj,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296100.0,Appartement,,,,126.19,126.19,2020.0,El Mourouj,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225000.0,Appartement,1,1,2,93.0,0.0,2018.0,Bizerte Nord,Bizerte,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0
290000.0,Appartement,,,,118.0,118.0,2020.0,La Marsa,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125.0,Appartement,2,2,6,100.0,1000.0,,Kélibia,Nabeul,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
1200000.0,Appartement,10+,6+,10+,880.0,440.0,,Ras Jebel,Bizerte,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
105000.0,Appartement,,,,0.0,0.0,,Oued Ellil,Manouba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228000.0,Appartement,2,1,3,115.0,0.0,,Sahloul,Sousse,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0
246827.0,Appartement,,,,117.19,0.0,,El Mourouj,Ben Arous,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
229567.0,Appartement,,,,117.19,0.0,,El Mourouj,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75000.0,Appartement,2,2,3,80.0,0.0,,Le Bardo,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120.0,Appartement,,,,95.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105.0,Appartement,,,,95.0,0.0,,Kélibia,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190000.0,Appartement,2,1,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125000.0,Appartement,3,1,5,85.0,90.0,2014.0,Hraïria,Tunis,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
215000.0,Appartement,,,,100.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155000.0,Appartement,,,,62.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140000.0,Appartement,,,,50.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270000.0,Appartement,2,1,5,85.0,0.0,,Hammamet,Nabeul,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0
100000.0,Appartement,2,1,3,80.0,0.0,2008.0,Mornaguia,Manouba,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
110000.0,Appartement,2,1,3,85.0,0.0,,Medina Jedida,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
80.0,Appartement,1,1,2,35.0,43.0,,Hergla,Sousse,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
190.0,Appartement,2,,2,98.0,0.0,2015.0,La Soukra,Ariana,0,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0
237000.0,Appartement,2,1,3,105.0,0.0,2020.0,Sahloul,Sousse,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
165000.0,Appartement,2,1,3,90.0,0.0,,Sahloul,Sousse,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
380000.0,Appartement,3,,4,135.0,225.0,2020.0,La Soukra,Ariana,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0
160000.0,Appartement,3,1,4,95.0,0.0,,Medina Jedida,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
125000.0,Appartement,,,,0.0,0.0,,Medina Jedida,Ben Arous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270.0,Appartement,3,1,3,93.0,0.0,,La Goulette,Tunis,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0
320.0,Appartement,3,2,,120.0,0.0,,Sousse Jawhara,Sousse,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
320000.0,Appartement,1,1,2,106.0,106.0,2018.0,Hammamet,Nabeul,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1
193000.0,Appartement,1,1,2,65.0,0.0,,Hammamet,Nabeul,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
410000.0,Appartement,3,1,4,190.0,190.0,2018.0,Hammamet,Nabeul,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
210000.0,Appartement,1,2,2,70.0,70.0,2020.0,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193000.0,Appartement,1,1,1,65.0,65.0,2020.0,Hammamet,Nabeul,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295000.0,Appartement,3,1,3,95.0,300.0,2020.0,Hammamet,Nabeul,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1
320000.0,Appartement,2,1,3,100.0,100.0,2020.0,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195000.0,Appartement,,,,0.0,0.0,,Hammamet,Nabeul,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
700000.0,Appartement,3,1,4,200.0,280.0,2020.0,Hammamet,Nabeul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145000.0,Appartement,1,1,1,66.0,66.0,2020.0,Hammamet,Nabeul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450000.0,Appartement,3,1,4,233.0,233.0,,Sousse Jawhara,Sousse,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
35000.0,Appartement,2,1,3,56.0,0.0,,Agba,Tunis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230000.0,Appartement,2,1,3,92.0,0.0,2013.0,Akouda,Sousse,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1
270000.0,Appartement,3,2,4,115.0,0.0,,Hammam Sousse,Sousse,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
220000.0,Appartement,,,,0.0,0.0,,Akouda,Sousse,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0
220000.0,Appartement,2,1,3,99.0,0.0,,Akouda,Sousse,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
165000.0,Appartement,2,1,3,95.0,0.0,2020.0,Mahdia,Mahdia,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1
128000.0,Appartement,2,,3,99.0,0.0,,Sousse Riadh,Sousse,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
300000.0,Appartement,3,2,4,115.0,0.0,,Hammam Sousse,Sousse,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
295000.0,Appartement,3,2,3,125.0,0.0,,Hammam Sousse,Sousse,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
198000.0,Appartement,,,,86.0,0.0,,Ennasr,Ariana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
580000.0,Appartement,3,2,5,175.0,0.0,2012.0,Hammamet,Nabeul,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0
125000000.0,Appartement,2,1,3,87.0,0.0,,Manouba Ville,Manouba,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125000.0,Appartement,,,3,80.0,80.0,,Sahloul,Sousse,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
125.0,Appartement,2,1,,135.0,0.0,,Sfax Ville,Sfax,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270000.0,Appartement,3,2,4,186.0,0.0,,Sahloul,Sousse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115000.0,Appartement,,1,1,30.0,30.0,,Sousse Jawhara,Sousse,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
